Date,EUR,GBP,JPY
10/12/2013,0.738422,0.626728,98.5775
10/13/2013,0.738422,0.626728,98.5775
10/14/2013,0.73714,0.625643,98.2952
10/15/2013,0.739046,0.6261,98.514
10/16/2013,0.739404,0.625747,98.5295
10/17/2013,0.735072,0.622846,98.2532
10/18/2013,0.731112,0.618424,97.8934
10/19/2013,0.730671,0.618584,97.713
10/20/2013,0.730671,0.618584,97.713
10/21/2013,0.731213,0.618806,98.06835
10/22/2013,0.729509,0.618702,98.2418
10/23/2013,0.725995,0.617652,97.54725
10/24/2013,0.724903,0.617938,97.3606
10/25/2013,0.724512,0.617547,97.2787
10/26/2013,0.72447,0.618558,97.408
10/27/2013,0.72447,0.618558,97.408
10/28/2013,0.724585,0.618368,97.62955
10/29/2013,0.726158,0.621632,97.77685
10/30/2013,0.727362,0.623041,98.2474
10/31/2013,0.73147,0.623671,98.34865
11/1/2013,0.73903,0.625432,98.37285
11/2/2013,0.741466,0.627948,98.6675
11/3/2013,0.741466,0.627948,98.6675
11/4/2013,0.740766,0.62717,98.67915
11/5/2013,0.741147,0.624762,98.44855
11/6/2013,0.740505,0.621978,98.5983
11/7/2013,0.742181,0.622134,98.6294
11/8/2013,0.746464,0.622654,98.41595
11/9/2013,0.747988,0.624386,99.05145
11/10/2013,0.747982,0.624389,99.049
11/11/2013,0.747272,0.624992,99.1151
11/12/2013,0.745779,0.62735,99.5467
11/13/2013,0.744264,0.627376,99.49325
11/14/2013,0.742801,0.62322,99.7293
11/15/2013,0.742776,0.621872,100.2175
11/16/2013,0.740958,0.62042,100.182
11/17/2013,0.740955,0.620417,100.1805
11/18/2013,0.740596,0.6205,100.0965
11/19/2013,0.739957,0.620868,99.9231
11/20/2013,0.739736,0.619944,100.031
11/21/2013,0.743934,0.620615,100.665
11/22/2013,0.740574,0.617368,101.175
11/23/2013,0.737588,0.61632,101.279
11/24/2013,0.737575,0.616312,101.2785
11/25/2013,0.73914,0.617433,101.648
11/26/2013,0.73846,0.618393,101.4515
11/27/2013,0.73635,0.615458,101.701
11/28/2013,0.735881,0.612784,102.187
11/29/2013,0.734946,0.611662,102.352
11/30/2013,0.735784,0.610902,102.445
12/1/2013,0.735773,0.610887,102.4465
12/2/2013,0.736849,0.610145,102.679
12/3/2013,0.73731,0.610294,102.8085
12/4/2013,0.736252,0.610648,102.4665
12/5/2013,0.734506,0.611251,102.087
12/6/2013,0.731403,0.611958,102.243
12/7/2013,0.729608,0.611619,102.911
12/8/2013,0.729596,0.61161,102.912
12/9/2013,0.729108,0.610894,103.087
12/10/2013,0.727064,0.608284,103.0855
12/11/2013,0.726216,0.609251,102.6325
12/12/2013,0.725964,0.610909,102.7855
12/13/2013,0.727744,0.612846,103.4635
12/14/2013,0.72764,0.613473,103.2515
12/15/2013,0.727632,0.613467,103.2555
12/16/2013,0.726816,0.613181,102.9945
12/17/2013,0.726646,0.613796,102.9145
12/18/2013,0.726636,0.612416,102.999
12/19/2013,0.731481,0.61073,104.104
12/20/2013,0.732421,0.611501,104.314
12/21/2013,0.731323,0.612204,104.08
12/22/2013,0.731328,0.612202,104.08
12/23/2013,0.730647,0.611638,104.016
12/24/2013,0.730914,0.611415,104.2615
12/25/2013,0.730898,0.610883,104.243
12/26/2013,0.730724,0.610076,104.699
12/27/2013,0.726805,0.607192,104.8905
12/28/2013,0.72731,0.606682,105.161
12/29/2013,0.727289,0.606668,105.1605
12/30/2013,0.726377,0.606443,105.2285
12/31/2013,0.725356,0.60532,105.04
1/1/2014,0.725274,0.603646,105.257
1/2/2014,0.729088,0.605026,105.178
1/3/2014,0.733151,0.608358,104.4835
1/4/2014,0.7359,0.609043,104.849
1/5/2014,0.735897,0.609034,104.851
1/6/2014,0.735024,0.610197,104.489
1/7/2014,0.733908,0.609594,104.4195
1/8/2014,0.735113,0.608978,104.8435
1/9/2014,0.735914,0.607608,104.868
1/10/2014,0.734042,0.607338,104.6815
1/11/2014,0.731526,0.606684,104.175
1/12/2014,0.731518,0.606682,104.178
1/13/2014,0.731786,0.608116,103.462
1/14/2014,0.73144,0.609301,103.534
1/15/2014,0.73381,0.609697,104.3845
1/16/2014,0.734678,0.611475,104.5885
1/17/2014,0.735832,0.610363,104.333
1/18/2014,0.738495,0.608913,104.331
1/19/2014,0.738479,0.6089,104.332
1/20/2014,0.738234,0.608806,104.122
1/21/2014,0.738266,0.608264,104.456
1/22/2014,0.73764,0.605404,104.3485
1/23/2014,0.734926,0.602793,104.128
1/24/2014,0.730663,0.602964,102.891
1/25/2014,0.731082,0.606612,102.3895
1/26/2014,0.731082,0.606636,102.395
1/27/2014,0.73104,0.604886,102.4745
1/28/2014,0.731791,0.602933,102.807
1/29/2014,0.732132,0.60346,102.8185
1/30/2014,0.734662,0.60538,102.452
1/31/2014,0.738976,0.607208,102.467
2/1/2014,0.741538,0.60823,102.0205
2/2/2014,0.741543,0.608228,102.017
2/3/2014,0.740804,0.610568,101.868
2/4/2014,0.739826,0.61322,101.295
2/5/2014,0.739662,0.613053,101.3785
2/6/2014,0.738128,0.61305,101.5975
2/7/2014,0.735684,0.611606,102.134
2/8/2014,0.733401,0.609324,102.3725
2/9/2014,0.733404,0.609322,102.374
2/10/2014,0.733538,0.609558,102.2765
2/11/2014,0.732121,0.608584,102.345
2/12/2014,0.734446,0.606077,102.4945
2/13/2014,0.733192,0.601397,102.175
2/14/2014,0.730498,0.59917,101.924
2/15/2014,0.730332,0.597113,101.806
2/16/2014,0.730343,0.597113,101.806
2/17/2014,0.72964,0.597058,101.7855
2/18/2014,0.728571,0.598578,102.317
2/19/2014,0.726974,0.599199,102.21
2/20/2014,0.728693,0.600012,102.115
2/21/2014,0.728808,0.600292,102.506
2/22/2014,0.727842,0.601795,102.4795
2/23/2014,0.727839,0.60181,102.4775
2/24/2014,0.7279,0.600972,102.439
2/25/2014,0.72768,0.59965,102.3635
2/26/2014,0.728741,0.599864,102.329
2/27/2014,0.730834,0.600062,102.1935
2/28/2014,0.727167,0.598374,101.9275
3/1/2014,0.724491,0.597233,101.785
3/2/2014,0.724493,0.597234,101.783
3/3/2014,0.726146,0.597988,101.4005
3/4/2014,0.727628,0.59976,101.8145
3/5/2014,0.728216,0.599196,102.3015
3/6/2014,0.726304,0.597962,102.7245
3/7/2014,0.720983,0.597411,103.102
3/8/2014,0.720554,0.5982,103.2475
3/9/2014,0.720542,0.598208,103.245
3/10/2014,0.720492,0.599288,103.1925
3/11/2014,0.72128,0.601249,103.2235
3/12/2014,0.720822,0.60182,102.8345
3/13/2014,0.718494,0.600541,102.457
3/14/2014,0.720334,0.601739,101.573
3/15/2014,0.71885,0.60065,101.3595
3/16/2014,0.71885,0.60065,101.3595
3/17/2014,0.718907,0.6011,101.602
3/18/2014,0.718365,0.601989,101.6075
3/19/2014,0.718856,0.602328,101.6185
3/20/2014,0.72447,0.605146,102.3915
3/21/2014,0.725258,0.606,102.294
3/22/2014,0.725044,0.606482,102.254
3/23/2014,0.725044,0.606482,102.254
3/24/2014,0.724845,0.606464,102.3545
3/25/2014,0.723484,0.605838,102.2625
3/26/2014,0.724418,0.604424,102.2795
3/27/2014,0.726298,0.602464,102.1095
3/28/2014,0.727604,0.601533,102.3985
3/29/2014,0.727128,0.600983,102.809
3/30/2014,0.727128,0.600983,102.809
3/31/2014,0.72634,0.600676,103.0345
4/1/2014,0.725329,0.600566,103.38
4/2/2014,0.725313,0.60116,103.7635
4/3/2014,0.727386,0.601898,103.9255
4/4/2014,0.729538,0.602949,103.7395
4/5/2014,0.729676,0.603268,103.294
4/6/2014,0.729676,0.603268,103.294
4/7/2014,0.728914,0.602885,103.1905
4/8/2014,0.726325,0.599592,102.521
4/9/2014,0.724422,0.596976,101.9575
4/10/2014,0.721225,0.59571,101.721
4/11/2014,0.719958,0.596742,101.576
4/12/2014,0.72022,0.597724,101.6115
4/13/2014,0.72022,0.597724,101.6115
4/14/2014,0.722773,0.597814,101.673
4/15/2014,0.72403,0.598029,101.8225
4/16/2014,0.723432,0.596474,102.1865
4/17/2014,0.722846,0.594725,102.1665
4/18/2014,0.723812,0.595652,102.4175
4/19/2014,0.72406,0.595682,102.4175
4/20/2014,0.72406,0.595682,102.4175
4/21/2014,0.724105,0.595247,102.569
4/22/2014,0.724582,0.594836,102.5935
4/23/2014,0.723534,0.595058,102.4565
4/24/2014,0.723476,0.595586,102.3865
4/25/2014,0.722786,0.594996,102.22
4/26/2014,0.722938,0.595122,102.1925
4/27/2014,0.722938,0.595122,102.1925
4/28/2014,0.722228,0.594757,102.2895
4/29/2014,0.72236,0.594548,102.5725
4/30/2014,0.722927,0.593844,102.396
5/1/2014,0.720856,0.592161,102.2565
5/2/2014,0.721482,0.592538,102.4
5/3/2014,0.720807,0.592619,102.218
5/4/2014,0.720807,0.592619,102.218
5/5/2014,0.720702,0.592724,102.045
5/6/2014,0.719031,0.59064,101.8775
5/7/2014,0.71819,0.589266,101.6575
5/8/2014,0.719314,0.589882,101.7565
5/9/2014,0.724328,0.591907,101.717
5/10/2014,0.72675,0.593349,101.8485
5/11/2014,0.72675,0.593349,101.8485
5/12/2014,0.72671,0.592804,101.9895
5/13/2014,0.728022,0.59333,102.2445
5/14/2014,0.729291,0.594878,101.9925
5/15/2014,0.729884,0.596216,101.773
5/16/2014,0.729458,0.595076,101.515
5/17/2014,0.730255,0.594613,101.5135
5/18/2014,0.730255,0.594613,101.5135
5/19/2014,0.72936,0.594418,101.368
5/20/2014,0.729807,0.594269,101.3915
5/21/2014,0.730452,0.592928,101.243
5/22/2014,0.73158,0.592456,101.6115
5/23/2014,0.733229,0.59348,101.834
5/24/2014,0.733674,0.594022,101.9725
5/25/2014,0.733674,0.594022,101.9725
5/26/2014,0.733434,0.593832,101.9235
5/27/2014,0.732976,0.594034,101.9565
5/28/2014,0.734346,0.5965,101.8845
5/29/2014,0.735068,0.598149,101.67
5/30/2014,0.734428,0.597282,101.687
5/31/2014,0.73349,0.596824,101.744
6/1/2014,0.73349,0.596824,101.744
6/2/2014,0.734511,0.597042,102.099
6/3/2014,0.734592,0.597011,102.4105
6/4/2014,0.734524,0.597477,102.641
6/5/2014,0.734797,0.596458,102.5375
6/6/2014,0.732703,0.594942,102.4105
6/7/2014,0.733041,0.59516,102.4755
6/8/2014,0.733041,0.59516,102.4755
6/9/2014,0.734048,0.595082,102.516
6/10/2014,0.737031,0.595744,102.3675
6/11/2014,0.738784,0.596223,102.1585
6/12/2014,0.73853,0.594576,101.9645
6/13/2014,0.738032,0.589702,101.927
6/14/2014,0.738389,0.589308,102.0255
6/15/2014,0.738389,0.589308,102.0255
6/16/2014,0.738158,0.588947,101.873
6/17/2014,0.73752,0.58932,102.024
6/18/2014,0.737502,0.589677,102.164
6/19/2014,0.73481,0.58766,101.884
6/20/2014,0.735154,0.587023,101.9985
6/21/2014,0.735313,0.587805,102.0775
6/22/2014,0.735313,0.587805,102.0775
6/23/2014,0.735532,0.58747,101.9435
6/24/2014,0.735062,0.588084,101.9465
6/25/2014,0.734379,0.589014,101.875
6/26/2014,0.734246,0.588097,101.7315
6/27/2014,0.733912,0.587282,101.453
6/28/2014,0.732702,0.586938,101.473
6/29/2014,0.732702,0.586938,101.473
6/30/2014,0.732054,0.586438,101.3495
7/1/2014,0.73061,0.58387,101.4795
7/2/2014,0.731754,0.582914,101.629
7/3/2014,0.733256,0.58304,101.9865
7/4/2014,0.735376,0.582895,102.0925
7/5/2014,0.735455,0.58277,102.105
7/6/2014,0.735602,0.582762,102.076
7/7/2014,0.735646,0.58349,101.9955
7/8/2014,0.735059,0.583868,101.709
7/9/2014,0.734244,0.583821,101.6305
7/10/2014,0.733948,0.583551,101.4195
7/11/2014,0.73507,0.583966,101.3125
7/12/2014,0.734894,0.58429,101.333
7/13/2014,0.734894,0.58429,101.333
7/14/2014,0.734524,0.58464,101.4705
7/15/2014,0.735226,0.584224,101.605
7/16/2014,0.738184,0.58358,101.712
7/17/2014,0.739227,0.584104,101.4815
7/18/2014,0.739522,0.585178,101.3255
7/19/2014,0.739425,0.58519,101.335
7/20/2014,0.739418,0.585182,101.3285
7/21/2014,0.739251,0.58547,101.315
7/22/2014,0.740892,0.58587,101.484
7/23/2014,0.742674,0.586388,101.445
7/24/2014,0.742686,0.587768,101.626
7/25/2014,0.743448,0.588856,101.814
7/26/2014,0.744618,0.58906,101.832
7/27/2014,0.744618,0.58906,101.832
7/28/2014,0.744352,0.588834,101.8245
7/29/2014,0.744766,0.589484,101.983
7/30/2014,0.746346,0.590683,102.379
7/31/2014,0.746748,0.591837,102.825
8/1/2014,0.74616,0.59328,102.7825
8/2/2014,0.74448,0.594438,102.611
8/3/2014,0.74448,0.594438,102.611
8/4/2014,0.745037,0.594054,102.5805
8/5/2014,0.746366,0.592886,102.625
8/6/2014,0.748242,0.593246,102.4095
8/7/2014,0.747772,0.593664,102.1975
8/8/2014,0.747138,0.595093,101.899
8/9/2014,0.745615,0.596125,102.027
8/10/2014,0.745556,0.596116,102.0245
8/11/2014,0.746626,0.595843,102.129
8/12/2014,0.748242,0.595747,102.253
8/13/2014,0.748128,0.596718,102.367
8/14/2014,0.74799,0.599393,102.477
8/15/2014,0.747535,0.599186,102.484
8/16/2014,0.746238,0.599036,102.355
8/17/2014,0.746238,0.599036,102.355
8/18/2014,0.747266,0.597854,102.452
8/19/2014,0.749482,0.59983,102.6945
8/20/2014,0.7521,0.601547,103.238
8/21/2014,0.753866,0.602931,103.807
8/22/2014,0.753668,0.603149,103.8305
8/23/2014,0.755139,0.603395,103.9455
8/24/2014,0.755139,0.603395,103.9455
8/25/2014,0.757674,0.603462,104.0785
8/26/2014,0.757964,0.603347,103.9685
8/27/2014,0.7588,0.60361,103.968
8/28/2014,0.757994,0.602934,103.764
8/29/2014,0.75925,0.602849,103.8725
8/30/2014,0.761395,0.602445,104.085
8/31/2014,0.761464,0.602442,104.083
9/1/2014,0.76154,0.60208,104.216
9/2/2014,0.761954,0.604332,104.8365
9/3/2014,0.761104,0.607327,105.0215
9/4/2014,0.764622,0.608769,104.9825
9/5/2014,0.772382,0.61291,105.197
9/6/2014,0.772153,0.61249,105.0835
9/7/2014,0.772153,0.61249,105.0835
9/8/2014,0.772828,0.618569,105.334
9/9/2014,0.77541,0.621226,106.208
9/10/2014,0.77356,0.61977,106.535
9/11/2014,0.773805,0.61646,106.9005
9/12/2014,0.773266,0.615526,107.228
9/13/2014,0.771406,0.614738,107.3505
9/14/2014,0.771406,0.614738,107.3505
9/15/2014,0.772505,0.615622,107.237
9/16/2014,0.772326,0.616283,107.129
9/17/2014,0.772266,0.61374,107.393
9/18/2014,0.776289,0.612837,108.6545
9/19/2014,0.77643,0.609836,108.9625
9/20/2014,0.779456,0.613958,109.0375
9/21/2014,0.779456,0.613958,109.0375
9/22/2014,0.778492,0.612014,108.9265
9/23/2014,0.77752,0.610666,108.711
9/24/2014,0.779556,0.61053,108.747
9/25/2014,0.784292,0.612908,109.058
9/26/2014,0.785672,0.613716,109.033
9/27/2014,0.788304,0.615358,109.2885
9/28/2014,0.788304,0.615358,109.2885
9/29/2014,0.788276,0.615771,109.4395
9/30/2014,0.79041,0.616162,109.53
10/1/2014,0.792817,0.61736,109.633
10/2/2014,0.790842,0.61831,108.663
10/3/2014,0.79356,0.62236,109.1075
10/4/2014,0.799118,0.626312,109.762
10/5/2014,0.799118,0.626312,109.762
10/6/2014,0.796724,0.625201,109.3905
10/7/2014,0.791584,0.622058,108.5795
10/8/2014,0.789544,0.621772,108.2475
10/9/2014,0.785564,0.618525,107.9155
10/10/2014,0.789606,0.62186,107.838
10/11/2014,0.79175,0.62201,107.651
10/12/2014,0.79175,0.62201,107.651
10/13/2014,0.788968,0.621552,107.2925
10/14/2014,0.788072,0.62517,107.0585
10/15/2014,0.787736,0.628016,106.8
10/16/2014,0.781247,0.624524,106.0155
10/17/2014,0.781675,0.621635,106.478
10/18/2014,0.783773,0.621423,106.892
10/19/2014,0.783773,0.621423,106.892
10/20/2014,0.783113,0.62022,107.049
10/21/2014,0.782773,0.619074,106.724
10/22/2014,0.787808,0.62184,107.045
10/23/2014,0.790648,0.623636,107.608
10/24/2014,0.789976,0.62296,108.08
10/25/2014,0.789232,0.621522,108.1565
10/26/2014,0.789232,0.621522,108.1565
10/27/2014,0.787756,0.620766,107.9105
10/28/2014,0.786368,0.619892,107.948
10/29/2014,0.785685,0.620409,108.2
10/30/2014,0.793075,0.625158,109.051
10/31/2014,0.795789,0.625402,110.9615
11/1/2014,0.798438,0.625129,112.3345
11/2/2014,0.798438,0.625129,112.3345
11/3/2014,0.800525,0.625772,113.192
11/4/2014,0.798802,0.625248,113.563
11/5/2014,0.798986,0.626184,114.234
11/6/2014,0.801796,0.627474,114.7155
11/7/2014,0.806576,0.631474,115.0765
11/8/2014,0.802881,0.629999,114.595
11/9/2014,0.80289,0.630003,114.5955
11/10/2014,0.802314,0.629508,114.378
11/11/2014,0.804373,0.630412,115.3805
11/12/2014,0.802401,0.629975,115.46
11/13/2014,0.802832,0.634738,115.631
11/14/2014,0.802137,0.63807,116.213
11/15/2014,0.798428,0.638246,116.2755
11/16/2014,0.798429,0.638252,116.276
11/17/2014,0.799622,0.63826,116.2015
11/18/2014,0.800278,0.63902,116.671
11/19/2014,0.797792,0.639204,117.414
11/20/2014,0.79743,0.637696,118.229
11/21/2014,0.801244,0.637914,117.844
11/22/2014,0.807028,0.638747,117.8615
11/23/2014,0.807024,0.638746,117.866
11/24/2014,0.806178,0.638154,118.0775
11/25/2014,0.80382,0.637304,118.043
11/26/2014,0.801173,0.635376,117.7645
11/27/2014,0.80058,0.634178,117.573
11/28/2014,0.80288,0.637272,118.2825
11/29/2014,0.803164,0.639049,118.6195
11/30/2014,0.803152,0.63904,118.617
12/1/2014,0.802504,0.637965,118.558
12/2/2014,0.803994,0.63713,118.779
12/3/2014,0.809743,0.638522,119.4325
12/4/2014,0.810668,0.637662,119.8575
12/5/2014,0.809766,0.639296,120.4975
12/6/2014,0.813875,0.64176,121.472
12/7/2014,0.813875,0.641754,121.4745
12/8/2014,0.813885,0.64116,121.192
12/9/2014,0.809772,0.638674,119.965
12/10/2014,0.806819,0.637588,119.065
12/11/2014,0.804318,0.636772,118.492
12/12/2014,0.804794,0.636158,118.689
12/13/2014,0.802516,0.636345,118.802
12/14/2014,0.802504,0.636349,118.807
12/15/2014,0.803581,0.637397,118.415
12/16/2014,0.801262,0.63734,117.1555
12/17/2014,0.802356,0.636786,117.1425
12/18/2014,0.812088,0.64042,118.7335
12/19/2014,0.814946,0.63897,119.2475
12/20/2014,0.817806,0.63984,119.512
12/21/2014,0.817812,0.639842,119.513
12/22/2014,0.81658,0.639996,119.699
12/23/2014,0.818803,0.642798,120.2955
12/24/2014,0.820526,0.643745,120.4785
12/25/2014,0.820096,0.642663,120.46
12/26/2014,0.819908,0.642764,120.315
12/27/2014,0.820958,0.642812,120.38
12/28/2014,0.82095,0.642808,120.3795
12/29/2014,0.820732,0.642963,120.477
12/30/2014,0.82267,0.643786,119.9375
12/31/2014,0.82356,0.642094,119.5815
1/1/2015,0.826375,0.641956,119.8845
1/2/2015,0.830006,0.646038,120.307
1/3/2015,0.833194,0.652398,120.4945
1/4/2015,0.833198,0.65241,120.495
1/5/2015,0.837472,0.654844,120.139
1/6/2015,0.838307,0.657067,119.0125
1/7/2015,0.843494,0.661262,119.068
1/8/2015,0.846941,0.662849,119.629
1/9/2015,0.846736,0.661417,119.2595
1/10/2015,0.844513,0.659724,118.5425
1/11/2015,0.844506,0.659735,118.543
1/12/2015,0.844787,0.65972,118.514
1/13/2015,0.84674,0.659714,118.2665
1/14/2015,0.848854,0.658424,117.168
1/15/2015,0.853457,0.657248,117.1795
1/16/2015,0.862132,0.658952,116.693
1/17/2015,0.864472,0.660276,117.623
1/18/2015,0.864462,0.660289,117.624
1/19/2015,0.862999,0.660382,117.3605
1/20/2015,0.863454,0.661172,118.312
1/21/2015,0.863898,0.66069,117.9595
1/22/2015,0.8658,0.661208,117.9655
1/23/2015,0.885484,0.666609,118.2105
1/24/2015,0.892327,0.667125,117.7985
1/25/2015,0.892347,0.66713,117.799
1/26/2015,0.89129,0.665482,118.04
1/27/2015,0.885528,0.661178,118.068
1/28/2015,0.881212,0.658774,117.869
1/29/2015,0.885136,0.661434,117.9165
1/30/2015,0.883306,0.663892,117.8075
1/31/2015,0.886097,0.663786,117.531
2/1/2015,0.886109,0.66379,117.535
2/2/2015,0.883244,0.664297,117.495
2/3/2015,0.878824,0.663726,117.3835
2/4/2015,0.873362,0.658551,117.5705
2/5/2015,0.877852,0.656218,117.3315
2/6/2015,0.875508,0.653477,117.876
2/7/2015,0.883618,0.656054,119.1275
2/8/2015,0.88363,0.656052,119.134
2/9/2015,0.88294,0.656328,118.747
2/10/2015,0.883486,0.656398,118.892
2/11/2015,0.884048,0.655372,119.79
2/12/2015,0.881558,0.653911,119.7305
2/13/2015,0.876454,0.649566,118.8475
2/14/2015,0.877844,0.649486,118.7985
2/15/2015,0.877848,0.64949,118.799
2/16/2015,0.87732,0.649494,118.549
2/17/2015,0.878958,0.650936,118.7245
2/18/2015,0.878125,0.649726,119.157
2/19/2015,0.877362,0.64771,118.806
2/20/2015,0.880774,0.649338,118.824
2/21/2015,0.878839,0.649429,119.0135
2/22/2015,0.878839,0.649422,119.011
2/23/2015,0.880984,0.649384,119.021
2/24/2015,0.882648,0.647421,119.144
2/25/2015,0.880867,0.645634,118.832
2/26/2015,0.88381,0.645334,119.019
2/27/2015,0.892128,0.648214,119.3945
2/28/2015,0.893128,0.647792,119.6065
3/1/2015,0.893116,0.647794,119.606
3/2/2015,0.893555,0.649546,119.8765
3/3/2015,0.893975,0.650572,119.786
3/4/2015,0.897956,0.652352,119.6635
3/5/2015,0.90492,0.655923,119.9595
3/6/2015,0.912172,0.658862,120.315
3/7/2015,0.922199,0.664944,120.823
3/8/2015,0.922207,0.664956,120.827
3/9/2015,0.921256,0.662816,120.9605
3/10/2015,0.928113,0.662939,121.448
3/11/2015,0.940579,0.665314,121.352
3/12/2015,0.945148,0.66958,121.315
3/13/2015,0.945824,0.67468,121.388
3/14/2015,0.952744,0.678224,121.3845
3/15/2015,0.952744,0.678224,121.3845
3/16/2015,0.948776,0.676412,121.3155
3/17/2015,0.944434,0.676149,121.3455
3/18/2015,0.940376,0.678122,121.1095
3/19/2015,0.932036,0.673152,120.5505
3/20/2015,0.932544,0.675039,120.6615
3/21/2015,0.924078,0.668691,120.0695
3/22/2015,0.924078,0.668691,120.0695
3/23/2015,0.920708,0.669907,119.885
3/24/2015,0.914152,0.670439,119.6515
3/25/2015,0.913396,0.672251,119.5985
3/26/2015,0.912242,0.671776,119.0685
3/27/2015,0.919646,0.672716,119.2195
3/28/2015,0.918214,0.672147,119.1265
3/29/2015,0.918214,0.672147,119.1265
3/30/2015,0.921582,0.674077,119.6355
3/31/2015,0.928264,0.675486,120.0505
4/1/2015,0.929221,0.674593,119.8215
4/2/2015,0.924125,0.674364,119.6595
4/3/2015,0.91609,0.672968,119.428
4/4/2015,0.911262,0.670318,118.992
4/5/2015,0.911262,0.670318,118.992
4/6/2015,0.910162,0.669852,119.076
4/7/2015,0.918366,0.672134,119.8995
4/8/2015,0.923135,0.6721,119.9975
4/9/2015,0.931463,0.675297,120.273
4/10/2015,0.94068,0.681526,120.3845
4/11/2015,0.943232,0.683445,120.198
4/12/2015,0.943232,0.683445,120.198
4/13/2015,0.945082,0.683408,120.338
4/14/2015,0.943441,0.680168,119.6965
4/15/2015,0.940574,0.676918,119.407
4/16/2015,0.933742,0.672127,119.14
4/17/2015,0.927313,0.668384,118.937
4/18/2015,0.925352,0.668298,118.919
4/19/2015,0.925352,0.668298,118.919
4/20/2015,0.928648,0.669504,119.0005
4/21/2015,0.932748,0.671064,119.479
4/22/2015,0.93106,0.667216,119.679
4/23/2015,0.930401,0.665467,119.849
4/24/2015,0.922586,0.661872,119.329
4/25/2015,0.919548,0.658432,118.966
4/26/2015,0.919548,0.658432,118.966
4/27/2015,0.920357,0.658757,119.079
4/28/2015,0.916019,0.654992,119.0035
4/29/2015,0.906684,0.65013,118.9555
4/30/2015,0.896242,0.649302,119.122
5/1/2015,0.891075,0.654712,119.844
5/2/2015,0.893061,0.660537,120.21
5/3/2015,0.893061,0.660537,120.21
5/4/2015,0.895412,0.660686,120.1445
5/5/2015,0.897098,0.660408,120.108
5/6/2015,0.888344,0.657378,119.7185
5/7/2015,0.883439,0.65658,119.4815
5/8/2015,0.890778,0.647652,119.8645
5/9/2015,0.892578,0.64756,119.794
5/10/2015,0.892578,0.64756,119.794
5/11/2015,0.895876,0.645858,119.9235
5/12/2015,0.892522,0.63993,120.038
5/13/2015,0.887111,0.637164,119.5955
5/14/2015,0.878476,0.634417,119.17
5/15/2015,0.87712,0.634632,119.4425
5/16/2015,0.873512,0.635886,119.348
5/17/2015,0.873512,0.635886,119.348
5/18/2015,0.877778,0.637216,119.6975
5/19/2015,0.890908,0.642042,120.2105
5/20/2015,0.89941,0.644193,120.969
5/21/2015,0.899022,0.640566,121.098
5/22/2015,0.900714,0.64089,121.098
5/23/2015,0.908064,0.645607,121.5345
5/24/2015,0.908064,0.645607,121.5345
5/25/2015,0.910506,0.646143,121.5685
5/26/2015,0.915914,0.648492,122.42
5/27/2015,0.918564,0.650428,123.3705
5/28/2015,0.91599,0.652443,123.948
5/29/2015,0.91171,0.65362,123.883
5/30/2015,0.909844,0.653872,124.146
5/31/2015,0.909844,0.653872,124.146
6/1/2015,0.914269,0.655912,124.2945
6/2/2015,0.907519,0.655536,124.514
6/3/2015,0.894322,0.65242,124.1875
6/4/2015,0.886706,0.651175,124.3275
6/5/2015,0.893999,0.653006,124.9225
6/6/2015,0.89979,0.654941,125.599
6/7/2015,0.89979,0.654941,125.599
6/8/2015,0.895933,0.654526,125.2465
6/9/2015,0.886352,0.651956,124.374
6/10/2015,0.884748,0.647124,123.295
6/11/2015,0.887012,0.645559,123.337
6/12/2015,0.889716,0.644224,123.5235
6/13/2015,0.887394,0.642616,123.407
6/14/2015,0.887394,0.642616,123.407
6/15/2015,0.890151,0.643198,123.444
6/16/2015,0.888084,0.640502,123.468
6/17/2015,0.887674,0.637028,123.7
6/18/2015,0.879167,0.630229,123.0145
6/19/2015,0.881376,0.629976,122.922
6/20/2015,0.881088,0.629802,122.709
6/21/2015,0.881088,0.629802,122.709
6/22/2015,0.879972,0.63067,123.039
6/23/2015,0.889514,0.634023,123.7025
6/24/2015,0.893671,0.635462,123.9505
6/25/2015,0.89269,0.636342,123.685
6/26/2015,0.894034,0.635342,123.6065
6/27/2015,0.894999,0.635046,123.846
6/28/2015,0.894999,0.635046,123.846
6/29/2015,0.90127,0.636175,122.734
6/30/2015,0.894322,0.635833,122.37
7/1/2015,0.900284,0.638394,122.791
7/2/2015,0.903154,0.640736,123.2835
7/3/2015,0.901177,0.640742,122.934
7/4/2015,0.899782,0.642252,122.771
7/5/2015,0.899782,0.642252,122.771
7/6/2015,0.905539,0.642166,122.529
7/7/2015,0.909144,0.644419,122.5395
7/8/2015,0.906795,0.649246,121.587
7/9/2015,0.904736,0.650234,121.2095
7/10/2015,0.899054,0.647241,122.219
7/11/2015,0.896444,0.644426,122.798
7/12/2015,0.896444,0.644426,122.798
7/13/2015,0.902396,0.644444,123.0485
7/14/2015,0.908286,0.643704,123.4045
7/15/2015,0.909968,0.63967,123.5865
7/16/2015,0.916556,0.640348,123.9535
7/17/2015,0.919582,0.640201,124.0735
7/18/2015,0.923382,0.64088,124.064
7/19/2015,0.923382,0.64088,124.064
7/20/2015,0.92268,0.641694,124.2075
7/21/2015,0.920146,0.642616,124.2245
7/22/2015,0.915357,0.641264,123.8525
7/23/2015,0.911918,0.641616,123.9265
7/24/2015,0.911672,0.644999,123.8865
